user_id,product_id,action,rating,timestamp
u268,p762,view,,1997-10-02T05:00:16
u268,p1002,view,,1997-10-02T05:00:16
u798,p603,add_to_cart,,1997-10-02T05:01:07
u268,p120,view,,1997-10-02T05:01:22
u268,p981,view,,1997-10-02T05:01:23
u268,p597,view,,1997-10-02T05:01:50
u268,p1059,add_to_cart,,1997-10-02T05:01:50
u268,p122,view,,1997-10-02T05:01:50
u798,p610,add_to_cart,,1997-10-02T05:01:54
u268,p472,view,,1997-10-02T05:02:15
u268,p743,view,,1997-10-02T05:02:15
u798,p194,add_to_cart,,1997-10-02T05:02:46
u798,p210,add_to_cart,,1997-10-02T05:03:30
u798,p367,add_to_cart,,1997-10-02T05:03:54
u798,p191,add_to_cart,,1997-10-02T05:04:18
u268,p153,purchase,5.0,1997-10-02T05:05:03
u398,p71,purchase,5.0,1997-10-02T05:05:17
u798,p945,add_to_cart,,1997-10-02T05:05:18
u268,p1098,add_to_cart,,1997-10-02T05:05:34
u268,p1178,view,,1997-10-02T05:05:34
u268,p154,add_to_cart,,1997-10-02T05:06:03
u268,p73,add_to_cart,,1997-10-02T05:06:03
u798,p1540,add_to_cart,,1997-10-02T05:06:16
u268,p721,add_to_cart,,1997-10-02T05:06:27
u268,p67,add_to_cart,,1997-10-02T05:06:28
u268,p17,add_to_cart,,1997-10-02T05:06:28
u798,p1517,add_to_cart,,1997-10-02T05:06:45
u268,p94,view,,1997-10-02T05:07:10
u798,p88,add_to_cart,,1997-10-02T05:07:22
u268,p163,view,,1997-10-02T05:07:36
u268,p399,add_to_cart,,1997-10-02T05:07:36
u268,p158,view,,1997-10-02T05:07:58
u268,p40,add_to_cart,,1997-10-02T05:08:28
u268,p1041,view,,1997-10-02T05:08:55
u268,p1188,add_to_cart,,1997-10-02T05:08:55
u398,p65,add_to_cart,,1997-10-02T05:08:59
u268,p88,view,,1997-10-02T05:09:20
u798,p168,add_to_cart,,1997-10-02T05:09:25
u798,p2,add_to_cart,,1997-10-02T05:09:47
u268,p63,view,,1997-10-02T05:09:52
u268,p1249,view,,1997-10-02T05:09:53
u798,p805,add_to_cart,,1997-10-02T05:10:13
u268,p72,add_to_cart,,1997-10-02T05:10:31
u398,p231,view,,1997-10-02T05:10:40
u798,p378,add_to_cart,,1997-10-02T05:10:58
u268,p384,add_to_cart,,1997-10-02T05:11:08
u268,p940,view,,1997-10-02T05:11:28
u268,p80,add_to_cart,,1997-10-02T05:11:49
u268,p949,view,,1997-10-02T05:11:49
u798,p585,add_to_cart,,1997-10-02T05:11:52
u268,p998,view,,1997-10-02T05:12:09
u268,p780,add_to_cart,,1997-10-02T05:12:09
u268,p781,add_to_cart,,1997-10-02T05:12:31
u268,p386,view,,1997-10-02T05:12:58
u268,p364,add_to_cart,,1997-10-02T05:12:59
u268,p765,view,,1997-10-02T05:12:59
u268,p388,view,,1997-10-02T05:12:59
u268,p395,view,,1997-10-02T05:13:41
u268,p579,view,,1997-10-02T05:13:41
u268,p369,view,,1997-10-02T05:13:41
u268,p719,view,,1997-10-02T05:13:41
u268,p738,view,,1997-10-02T05:13:41
u398,p229,add_to_cart,,1997-10-02T05:13:51
u268,p1054,view,,1997-10-02T05:14:11
u268,p1074,add_to_cart,,1997-10-02T05:14:11
u268,p728,view,,1997-10-02T05:14:11
u268,p144,add_to_cart,,1997-10-02T05:15:06
u268,p27,add_to_cart,,1997-10-02T05:15:36
u268,p761,view,,1997-10-02T05:15:36
u268,p231,add_to_cart,,1997-10-02T05:15:36
u268,p2,view,,1997-10-02T05:16:13
u268,p53,add_to_cart,,1997-10-02T05:16:13
u268,p68,add_to_cart,,1997-10-02T05:16:13
u268,p636,add_to_cart,,1997-10-02T05:16:14
u268,p1222,view,,1997-10-02T05:16:14
u268,p128,add_to_cart,,1997-10-02T05:16:39
u268,p161,add_to_cart,,1997-10-02T05:16:39
u268,p363,view,,1997-10-02T05:17:08
u268,p1303,view,,1997-10-02T05:17:08
u268,p1231,view,,1997-10-02T05:17:08
u268,p38,view,,1997-10-02T05:17:08
u279,p831,purchase,5.0,1997-10-02T05:17:37
u268,p1314,view,,1997-10-02T05:18:09
u268,p576,view,,1997-10-02T05:18:09
u268,p397,view,,1997-10-02T05:18:41
u268,p684,add_to_cart,,1997-10-02T05:18:41
u268,p566,add_to_cart,,1997-10-02T05:18:41
u268,p29,view,,1997-10-02T05:19:16
u268,p562,add_to_cart,,1997-10-02T05:19:17
u268,p1228,view,,1997-10-02T05:19:17
u268,p541,add_to_cart,,1997-10-02T05:19:17
u268,p840,view,,1997-10-02T05:19:17
u268,p449,view,,1997-10-02T05:19:17
u268,p831,add_to_cart,,1997-10-02T05:19:17
u279,p1219,add_to_cart,,1997-10-02T05:19:18
u268,p810,view,,1997-10-02T05:19:48
u268,p1413,view,,1997-10-02T05:19:48
u268,p554,add_to_cart,,1997-10-02T05:19:48
u268,p578,view,,1997-10-02T05:19:48
u268,p802,add_to_cart,,1997-10-02T05:19:48
u279,p804,add_to_cart,,1997-10-02T05:20:16
u268,p218,view,,1997-10-02T05:21:09
u268,p217,view,,1997-10-02T05:21:41
u268,p145,view,,1997-10-02T05:21:41
u268,p672,view,,1997-10-02T05:21:41
u268,p800,view,,1997-10-02T05:21:41
u268,p860,view,,1997-10-02T05:21:41
u279,p797,add_to_cart,,1997-10-02T05:21:52
u268,p219,add_to_cart,,1997-10-02T05:22:13
u268,p559,view,,1997-10-02T05:22:36
u268,p164,view,,1997-10-02T05:22:36
u268,p379,view,,1997-10-02T05:23:02
u268,p569,add_to_cart,,1997-10-02T05:23:02
u279,p1151,view,,1997-10-02T05:23:04
u268,p453,view,,1997-10-02T05:23:31
u279,p390,add_to_cart,,1997-10-02T05:24:01
u279,p1178,add_to_cart,,1997-10-02T05:24:01
u268,p699,add_to_cart,,1997-10-02T05:25:12
u268,p99,add_to_cart,,1997-10-02T05:25:44
u268,p139,view,,1997-10-02T05:25:44
u268,p141,add_to_cart,,1997-10-02T05:27:12
u268,p374,view,,1997-10-02T05:28:15
u268,p768,add_to_cart,,1997-10-02T05:28:15
u268,p1091,view,,1997-10-02T05:28:15
u268,p114,purchase,5.0,1997-10-02T05:29:26
u268,p189,add_to_cart,,1997-10-02T05:29:26
u268,p955,add_to_cart,,1997-10-02T05:32:40
u268,p51,add_to_cart,,1997-10-02T05:33:22
u268,p402,view,,1997-10-02T05:33:51
u268,p1037,view,,1997-10-02T05:34:15
u268,p159,view,,1997-10-02T05:35:50
u268,p156,add_to_cart,,1997-10-02T05:36:38
u268,p1208,view,,1997-10-02T05:36:38
u268,p1157,view,,1997-10-02T05:37:08
u268,p77,view,,1997-10-02T05:37:33
u268,p1273,view,,1997-10-02T05:37:56
u268,p1046,add_to_cart,,1997-10-02T05:38:21
u268,p1090,view,,1997-10-02T05:38:56
u268,p450,view,,1997-10-02T05:38:56
u268,p928,view,,1997-10-02T05:38:56
u268,p370,view,,1997-10-02T05:39:39
u268,p574,view,,1997-10-02T05:39:39
u398,p610,add_to_cart,,1997-10-02T05:40:31
u268,p223,add_to_cart,,1997-10-02T05:42:08
u307,p1028,add_to_cart,,1997-10-02T05:47:47
u63,p258,add_to_cart,,1997-10-02T06:00:09
u63,p302,add_to_cart,,1997-10-02T06:00:09
u63,p268,add_to_cart,,1997-10-02T06:00:09
u63,p286,add_to_cart,,1997-10-02T06:00:09
u63,p262,add_to_cart,,1997-10-02T06:01:57
u63,p321,add_to_cart,,1997-10-02T06:01:57
u63,p333,add_to_cart,,1997-10-02T06:01:57
u63,p948,add_to_cart,,1997-10-02T06:02:28
u63,p269,add_to_cart,,1997-10-02T06:02:28
u63,p306,add_to_cart,,1997-10-02T06:02:28
u63,p288,add_to_cart,,1997-10-02T06:02:28
u398,p196,add_to_cart,,1997-10-02T06:02:31
u63,p289,view,,1997-10-02T06:03:05
u63,p328,view,,1997-10-02T06:03:05
u63,p322,view,,1997-10-02T06:03:06
u63,p323,view,,1997-10-02T06:03:06
u63,p301,purchase,5.0,1997-10-02T06:03:30
u63,p748,add_to_cart,,1997-10-02T06:03:30
u63,p678,view,,1997-10-02T06:04:07
u63,p294,view,,1997-10-02T06:04:07
u63,p259,add_to_cart,,1997-10-02T06:04:07
u63,p325,view,,1997-10-02T06:04:07
u398,p708,add_to_cart,,1997-10-02T06:05:59
u63,p242,add_to_cart,,1997-10-02T06:06:30
u63,p408,add_to_cart,,1997-10-02T06:07:22
u63,p813,purchase,5.0,1997-10-02T06:07:45
u63,p276,add_to_cart,,1997-10-02T06:07:45
u63,p25,add_to_cart,,1997-10-02T06:08:12
u63,p150,add_to_cart,,1997-10-02T06:08:12
u63,p50,add_to_cart,,1997-10-02T06:08:12
u63,p100,purchase,5.0,1997-10-02T06:08:39
u63,p475,add_to_cart,,1997-10-02T06:08:39
u63,p116,purchase,5.0,1997-10-02T06:08:39
u63,p237,add_to_cart,,1997-10-02T06:09:02
u63,p257,add_to_cart,,1997-10-02T06:09:02
u63,p137,add_to_cart,,1997-10-02T06:09:28
u63,p1,add_to_cart,,1997-10-02T06:09:28
u63,p1007,purchase,5.0,1997-10-02T06:09:28
u63,p283,add_to_cart,,1997-10-02T06:10:01
u63,p277,add_to_cart,,1997-10-02T06:10:01
u63,p14,add_to_cart,,1997-10-02T06:10:01
u63,p13,add_to_cart,,1997-10-02T06:10:39
u63,p15,add_to_cart,,1997-10-02T06:10:39
u63,p225,view,,1997-10-02T06:10:39
u63,p6,add_to_cart,,1997-10-02T06:10:39
u63,p596,view,,1997-10-02T06:11:10
u63,p285,add_to_cart,,1997-10-02T06:11:10
u63,p676,add_to_cart,,1997-10-02T06:11:10
u63,p246,add_to_cart,,1997-10-02T06:11:54
u63,p251,add_to_cart,,1997-10-02T06:11:54
u63,p1067,add_to_cart,,1997-10-02T06:11:54
u398,p239,add_to_cart,,1997-10-02T06:12:19
u63,p1137,purchase,5.0,1997-10-02T06:12:36
u63,p713,add_to_cart,,1997-10-02T06:12:36
u63,p126,add_to_cart,,1997-10-02T06:12:36
u63,p181,add_to_cart,,1997-10-02T06:12:36
u63,p255,add_to_cart,,1997-10-02T06:12:36
u63,p284,add_to_cart,,1997-10-02T06:13:01
u63,p591,add_to_cart,,1997-10-02T06:13:01
u63,p993,view,,1997-10-02T06:13:55
u63,p473,view,,1997-10-02T06:13:55
u63,p224,add_to_cart,,1997-10-02T06:13:55
u63,p222,add_to_cart,,1997-10-02T06:13:55
u63,p282,view,,1997-10-02T06:14:17
u63,p762,add_to_cart,,1997-10-02T06:14:48
u63,p109,add_to_cart,,1997-10-02T06:15:31
u63,p1011,view,,1997-10-02T06:15:31
u63,p1009,add_to_cart,,1997-10-02T06:15:31
u63,p508,add_to_cart,,1997-10-02T06:15:52
u63,p546,view,,1997-10-02T06:16:29
u63,p250,purchase,5.0,1997-10-02T06:16:29
u63,p1138,view,,1997-10-02T06:16:29
u63,p287,add_to_cart,,1997-10-02T06:17:09
u63,p1010,add_to_cart,,1997-10-02T06:17:09
u63,p741,add_to_cart,,1997-10-02T06:17:34
u63,p1012,add_to_cart,,1997-10-02T06:17:34
u63,p952,add_to_cart,,1997-10-02T06:18:16
u63,p111,add_to_cart,,1997-10-02T06:18:16
u63,p841,view,,1997-10-02T06:18:37
u63,p828,view,,1997-10-02T06:18:56
u63,p929,add_to_cart,,1997-10-02T06:19:15
u63,p1008,add_to_cart,,1997-10-02T06:20:04
u63,p10,add_to_cart,,1997-10-02T06:20:04
u63,p20,add_to_cart,,1997-10-02T06:20:04
u63,p3,view,,1997-10-02T06:21:08
u63,p979,add_to_cart,,1997-10-02T06:21:08
u63,p405,add_to_cart,,1997-10-02T06:21:49
u63,p412,add_to_cart,,1997-10-02T06:21:49
u63,p121,view,,1997-10-02T06:22:19
u63,p106,view,,1997-10-02T06:22:19
u63,p924,add_to_cart,,1997-10-02T06:22:44
u63,p108,view,,1997-10-02T06:22:44
u63,p1028,add_to_cart,,1997-10-02T06:23:18
u63,p79,add_to_cart,,1997-10-02T06:24:05
u63,p480,add_to_cart,,1997-10-02T06:24:05
u63,p300,add_to_cart,,1997-10-02T06:25:26
u839,p286,add_to_cart,,1997-10-02T07:16:51
u839,p319,view,,1997-10-02T07:16:51
u839,p258,add_to_cart,,1997-10-02T07:16:51
u839,p333,add_to_cart,,1997-10-02T07:17:22
u839,p321,view,,1997-10-02T07:17:50
u839,p326,add_to_cart,,1997-10-02T07:18:39
u839,p323,add_to_cart,,1997-10-02T07:19:19
u839,p264,add_to_cart,,1997-10-02T07:19:19
u839,p292,add_to_cart,,1997-10-02T07:19:19
u839,p260,view,,1997-10-02T07:19:20
u839,p1,add_to_cart,,1997-10-02T07:22:03
u839,p127,purchase,5.0,1997-10-02T07:22:03
u839,p713,view,,1997-10-02T07:22:54
u839,p276,add_to_cart,,1997-10-02T07:23:19
u839,p475,purchase,5.0,1997-10-02T07:24:16
u839,p129,add_to_cart,,1997-10-02T07:24:53
u839,p458,purchase,5.0,1997-10-02T07:24:53
u839,p257,add_to_cart,,1997-10-02T07:25:30
u839,p50,purchase,5.0,1997-10-02T07:25:30
u839,p244,add_to_cart,,1997-10-02T07:25:58
u839,p864,add_to_cart,,1997-10-02T07:25:58
u839,p100,add_to_cart,,1997-10-02T07:26:31
u839,p181,add_to_cart,,1997-10-02T07:26:31
u839,p7,view,,1997-10-02T07:26:32
u839,p93,add_to_cart,,1997-10-02T07:27:36
u839,p813,add_to_cart,,1997-10-02T07:28:02
u839,p277,view,,1997-10-02T07:28:02
u839,p455,add_to_cart,,1997-10-02T07:28:27
u839,p255,add_to_cart,,1997-10-02T07:28:58
u839,p285,purchase,5.0,1997-10-02T07:28:58
u839,p117,purchase,5.0,1997-10-02T07:29:29
u839,p742,add_to_cart,,1997-10-02T07:30:00
u839,p121,add_to_cart,,1997-10-02T07:30:37
u839,p845,add_to_cart,,1997-10-02T07:30:37
u839,p111,add_to_cart,,1997-10-02T07:30:37
u839,p825,add_to_cart,,1997-10-02T07:31:14
u839,p410,view,,1997-10-02T07:31:14
u839,p106,view,,1997-10-02T07:31:57
u839,p118,view,,1997-10-02T07:31:57
u839,p237,add_to_cart,,1997-10-02T07:31:57
u839,p950,add_to_cart,,1997-10-02T07:33:28
u839,p1245,add_to_cart,,1997-10-02T07:33:28
u839,p235,add_to_cart,,1997-10-02T07:33:53
u839,p1381,add_to_cart,,1997-10-02T07:34:16
u839,p281,add_to_cart,,1997-10-02T07:34:16
u839,p696,view,,1997-10-02T07:34:39
u839,p508,add_to_cart,,1997-10-02T07:34:39
u839,p1009,add_to_cart,,1997-10-02T07:36:00
u839,p123,add_to_cart,,1997-10-02T07:36:00
u839,p532,add_to_cart,,1997-10-02T07:36:00
u839,p866,view,,1997-10-02T07:38:07
u839,p1085,purchase,5.0,1997-10-02T07:41:17
u839,p1664,view,,1997-10-02T07:41:42
u839,p1048,view,,1997-10-02T07:43:10
u839,p220,add_to_cart,,1997-10-02T07:43:49
u839,p130,add_to_cart,,1997-10-02T07:43:49
u839,p846,view,,1997-10-02T07:44:12
u195,p181,purchase,5.0,1997-10-02T12:50:40
u195,p135,purchase,5.0,1997-10-02T12:50:40
u195,p100,purchase,5.0,1997-10-02T12:50:40
u195,p143,purchase,5.0,1997-10-02T12:50:41
u195,p451,purchase,5.0,1997-10-02T12:50:41
u195,p127,purchase,5.0,1997-10-02T12:50:41
u195,p234,purchase,5.0,1997-10-02T12:50:41
u195,p132,purchase,5.0,1997-10-02T12:50:41
u195,p134,purchase,5.0,1997-10-02T12:50:41
u297,p269,add_to_cart,,1997-10-02T13:33:57
u297,p742,add_to_cart,,1997-10-02T13:35:55
u297,p83,add_to_cart,,1997-10-02T13:38:26
u207,p423,add_to_cart,,1997-10-02T13:41:03
u207,p197,add_to_cart,,1997-10-02T13:41:03
u207,p483,purchase,5.0,1997-10-02T13:41:31
u130,p268,add_to_cart,,1997-10-02T21:06:50
u130,p881,add_to_cart,,1997-10-02T21:07:19
u130,p333,purchase,5.0,1997-10-02T21:07:19
u130,p267,purchase,5.0,1997-10-02T21:07:19
u130,p335,add_to_cart,,1997-10-02T21:07:34
u130,p681,add_to_cart,,1997-10-02T21:08:35
u130,p331,add_to_cart,,1997-10-02T21:09:05
u130,p183,purchase,5.0,1997-10-02T21:09:29
u130,p367,add_to_cart,,1997-10-02T21:09:29
u130,p218,purchase,5.0,1997-10-02T21:09:48
u130,p692,purchase,5.0,1997-10-02T21:10:22
u130,p42,add_to_cart,,1997-10-02T21:10:22
u130,p231,add_to_cart,,1997-10-02T21:10:22
u130,p156,add_to_cart,,1997-10-02T21:10:47
u130,p527,purchase,5.0,1997-10-02T21:10:47
u130,p47,add_to_cart,,1997-10-02T21:11:10
u130,p195,purchase,5.0,1997-10-02T21:11:10
u130,p39,add_to_cart,,1997-10-02T21:11:36
u130,p627,purchase,5.0,1997-10-02T21:11:36
u130,p172,purchase,5.0,1997-10-02T21:12:10
u130,p1019,add_to_cart,,1997-10-02T21:12:10
u130,p64,purchase,5.0,1997-10-02T21:12:29
u130,p436,add_to_cart,,1997-10-02T21:12:53
u130,p465,purchase,5.0,1997-10-02T21:13:16
u130,p418,purchase,5.0,1997-10-02T21:13:51
u130,p41,add_to_cart,,1997-10-02T21:14:22
u130,p44,add_to_cart,,1997-10-02T21:14:22
u130,p379,add_to_cart,,1997-10-02T21:14:22
u130,p71,purchase,5.0,1997-10-02T21:14:55
u130,p206,add_to_cart,,1997-10-02T21:14:55
u130,p184,add_to_cart,,1997-10-02T21:14:55
u130,p196,purchase,5.0,1997-10-02T21:14:55
u130,p203,add_to_cart,,1997-10-02T21:15:16
u130,p501,purchase,5.0,1997-10-02T21:15:16
u130,p134,purchase,5.0,1997-10-02T21:15:50
u130,p233,add_to_cart,,1997-10-02T21:15:50
u130,p240,add_to_cart,,1997-10-02T21:15:50
u130,p625,purchase,5.0,1997-10-02T21:15:50
u130,p282,purchase,5.0,1997-10-02T21:15:50
u130,p4,view,,1997-10-02T21:16:18
u130,p542,add_to_cart,,1997-10-02T21:16:18
u130,p1217,add_to_cart,,1997-10-02T21:16:18
u130,p31,add_to_cart,,1997-10-02T21:16:41
u130,p946,add_to_cart,,1997-10-02T21:17:10
u130,p824,add_to_cart,,1997-10-02T21:17:10
u130,p227,add_to_cart,,1997-10-02T21:17:48
u130,p1047,purchase,5.0,1997-10-02T21:18:17
u130,p158,purchase,5.0,1997-10-02T21:18:17
u130,p426,add_to_cart,,1997-10-02T21:18:17
u130,p672,purchase,5.0,1997-10-02T21:18:40
u130,p90,add_to_cart,,1997-10-02T21:18:40
u130,p217,add_to_cart,,1997-10-02T21:19:00
u130,p125,purchase,5.0,1997-10-02T21:19:23
u130,p405,add_to_cart,,1997-10-02T21:19:44
u130,p132,purchase,5.0,1997-10-02T21:20:06
u130,p215,purchase,5.0,1997-10-02T21:20:35
u130,p94,purchase,5.0,1997-10-02T21:20:58
u130,p161,add_to_cart,,1997-10-02T21:20:58
u130,p385,purchase,5.0,1997-10-02T21:21:20
u130,p82,purchase,5.0,1997-10-02T21:21:20
u130,p27,add_to_cart,,1997-10-02T21:21:45
u130,p410,purchase,5.0,1997-10-02T21:21:45
u130,p564,add_to_cart,,1997-10-02T21:22:17
u130,p404,purchase,5.0,1997-10-02T21:22:17
u130,p794,purchase,5.0,1997-10-02T21:22:17
u130,p229,add_to_cart,,1997-10-02T21:22:53
u130,p622,add_to_cart,,1997-10-02T21:22:53
u130,p658,purchase,5.0,1997-10-02T21:22:53
u130,p66,purchase,5.0,1997-10-02T21:22:53
u130,p1208,add_to_cart,,1997-10-02T21:23:31
u130,p159,add_to_cart,,1997-10-02T21:23:31
u130,p684,purchase,5.0,1997-10-02T21:23:56
u130,p49,add_to_cart,,1997-10-02T21:23:56
u130,p800,add_to_cart,,1997-10-02T21:23:57
u286,p288,purchase,5.0,1997-10-02T22:37:52
u286,p289,purchase,5.0,1997-10-02T22:37:52
u851,p153,add_to_cart,,1997-10-02T22:38:03
u851,p483,add_to_cart,,1997-10-02T22:38:41
u851,p23,add_to_cart,,1997-10-02T22:38:41
u286,p988,add_to_cart,,1997-10-02T22:38:42
u851,p27,add_to_cart,,1997-10-02T22:39:25
u851,p92,purchase,5.0,1997-10-02T22:39:51
u286,p237,view,,1997-10-02T22:40:00
u286,p151,purchase,5.0,1997-10-02T22:40:00
u286,p408,add_to_cart,,1997-10-02T22:40:00
u286,p248,purchase,5.0,1997-10-02T22:40:00
u286,p628,add_to_cart,,1997-10-02T22:40:00
u286,p257,add_to_cart,,1997-10-02T22:40:37
u851,p144,purchase,5.0,1997-10-02T22:40:49
u286,p596,add_to_cart,,1997-10-02T22:41:09
u286,p50,add_to_cart,,1997-10-02T22:41:09
u286,p116,purchase,5.0,1997-10-02T22:41:28
u851,p564,add_to_cart,,1997-10-02T22:41:32
u286,p473,add_to_cart,,1997-10-02T22:41:58
u286,p535,purchase,5.0,1997-10-02T22:41:58
u851,p159,add_to_cart,,1997-10-02T22:42:33
u286,p277,add_to_cart,,1997-10-02T22:43:23
u286,p7,add_to_cart,,1997-10-02T22:43:23
u286,p25,add_to_cart,,1997-10-02T22:43:23
u286,p14,add_to_cart,,1997-10-02T22:43:23
u286,p235,add_to_cart,,1997-10-02T22:43:23
u286,p298,add_to_cart,,1997-10-02T22:43:24
u851,p231,add_to_cart,,1997-10-02T22:43:39
u851,p772,add_to_cart,,1997-10-02T22:43:39
u286,p993,view,,1997-10-02T22:44:03
u286,p952,view,,1997-10-02T22:44:03
u286,p181,add_to_cart,,1997-10-02T22:44:03
u286,p107,view,,1997-10-02T22:44:03
u851,p31,add_to_cart,,1997-10-02T22:44:18
u286,p275,add_to_cart,,1997-10-02T22:44:34
u286,p475,add_to_cart,,1997-10-02T22:44:34
u851,p17,purchase,5.0,1997-10-02T22:44:49
u92,p1,add_to_cart,,1997-10-02T23:41:51
u92,p159,add_to_cart,,1997-10-02T23:42:23
u684,p121,add_to_cart,,1997-10-02T23:42:54
u684,p100,add_to_cart,,1997-10-02T23:42:54
u684,p151,add_to_cart,,1997-10-02T23:43:53
u92,p144,add_to_cart,,1997-10-02T23:45:41
u684,p408,purchase,5.0,1997-10-02T23:46:36
u684,p742,add_to_cart,,1997-10-02T23:47:10
u684,p50,add_to_cart,,1997-10-02T23:48:17
u684,p1,add_to_cart,,1997-10-02T23:48:48
u684,p1028,add_to_cart,,1997-10-02T23:49:26
u684,p181,add_to_cart,,1997-10-02T23:49:59
u684,p117,add_to_cart,,1997-10-02T23:49:59
u92,p961,add_to_cart,,1997-10-02T23:52:08
u684,p934,add_to_cart,,1997-10-02T23:52:38
u684,p237,purchase,5.0,1997-10-02T23:52:38
u684,p282,add_to_cart,,1997-10-02T23:54:34
u684,p225,add_to_cart,,1997-10-02T23:55:41
u398,p737,view,,1997-10-02T23:57:29
u684,p756,add_to_cart,,1997-10-02T23:57:35
u684,p411,add_to_cart,,1997-10-02T23:57:35
u92,p778,add_to_cart,,1997-10-02T23:57:37
u92,p466,add_to_cart,,1997-10-02T23:59:09
u92,p199,add_to_cart,,1997-10-03T00:00:28
u684,p1283,add_to_cart,,1997-10-03T00:01:48
u92,p200,add_to_cart,,1997-10-03T00:01:57
u398,p162,purchase,5.0,1997-10-03T00:04:11
u684,p217,view,,1997-10-03T00:06:05
u398,p1119,add_to_cart,,1997-10-03T00:06:51
u92,p636,add_to_cart,,1997-10-03T00:07:44
u684,p520,add_to_cart,,1997-10-03T00:07:45
u684,p710,purchase,5.0,1997-10-03T00:08:29
u92,p704,add_to_cart,,1997-10-03T00:08:41
u684,p215,purchase,5.0,1997-10-03T00:09:36
u684,p48,add_to_cart,,1997-10-03T00:09:36
u92,p132,add_to_cart,,1997-10-03T00:10:11
u684,p82,purchase,5.0,1997-10-03T00:10:27
u684,p252,add_to_cart,,1997-10-03T00:10:27
u92,p66,add_to_cart,,1997-10-03T00:11:19
u207,p133,add_to_cart,,1997-10-03T00:11:21
u684,p204,add_to_cart,,1997-10-03T00:11:39
u684,p172,purchase,5.0,1997-10-03T00:11:39
u92,p51,add_to_cart,,1997-10-03T00:11:45
u92,p281,add_to_cart,,1997-10-03T00:12:11
u684,p596,add_to_cart,,1997-10-03T00:12:31
u92,p85,add_to_cart,,1997-10-03T00:12:44
u92,p561,add_to_cart,,1997-10-03T00:13:33
u92,p1157,view,,1997-10-03T00:13:55
u92,p449,add_to_cart,,1997-10-03T00:15:11
u92,p1208,add_to_cart,,1997-10-03T00:19:01
u92,p732,add_to_cart,,1997-10-03T00:20:41
u92,p1046,add_to_cart,,1997-10-03T00:20:41
u92,p94,add_to_cart,,1997-10-03T00:21:16
u92,p425,add_to_cart,,1997-10-03T00:21:38
u92,p720,add_to_cart,,1997-10-03T00:23:42
u92,p402,add_to_cart,,1997-10-03T00:24:58
u398,p494,add_to_cart,,1997-10-03T00:25:42
u92,p576,view,,1997-10-03T00:26:11
u92,p356,add_to_cart,,1997-10-03T00:26:11
u92,p540,view,,1997-10-03T00:26:37
u92,p620,add_to_cart,,1997-10-03T00:27:04
u92,p43,add_to_cart,,1997-10-03T00:28:34
u92,p102,view,,1997-10-03T00:29:36
u92,p226,add_to_cart,,1997-10-03T00:30:12
u92,p521,add_to_cart,,1997-10-03T00:30:12
u798,p49,add_to_cart,,1997-10-03T00:40:21
u798,p163,add_to_cart,,1997-10-03T00:41:50
u798,p239,add_to_cart,,1997-10-03T00:42:37
u452,p1403,view,,1997-10-03T17:41:12
u452,p186,view,,1997-10-03T17:44:59
u452,p201,view,,1997-10-03T17:48:05
u102,p258,add_to_cart,,1997-10-03T20:45:37
u102,p319,add_to_cart,,1997-10-03T20:47:14
u102,p300,add_to_cart,,1997-10-03T20:47:14
u102,p298,add_to_cart,,1997-10-03T20:53:47
u92,p558,add_to_cart,,1997-10-04T02:26:05
u92,p800,add_to_cart,,1997-10-04T02:26:42
u92,p452,view,,1997-10-04T02:27:08
u92,p674,add_to_cart,,1997-10-04T02:27:33
u92,p665,add_to_cart,,1997-10-04T02:27:33
u92,p834,view,,1997-10-04T02:28:02
u92,p551,view,,1997-10-04T02:28:02
u92,p453,view,,1997-10-04T02:28:02
u92,p44,add_to_cart,,1997-10-04T02:29:49
u92,p552,add_to_cart,,1997-10-04T02:31:18
u92,p1090,add_to_cart,,1997-10-04T02:31:19
u92,p1042,add_to_cart,,1997-10-04T02:31:19
u92,p1213,view,,1997-10-04T02:31:19
u92,p761,view,,1997-10-04T02:32:14
u92,p802,view,,1997-10-04T02:32:14
u92,p583,add_to_cart,,1997-10-04T02:32:14
u92,p450,view,,1997-10-04T02:32:14
u92,p1210,view,,1997-10-04T02:32:59
u92,p1207,add_to_cart,,1997-10-04T02:32:59
u92,p554,view,,1997-10-04T02:33:00
u92,p771,view,,1997-10-04T02:33:00
u92,p376,add_to_cart,,1997-10-04T02:36:06
u92,p49,add_to_cart,,1997-10-04T02:36:56
u92,p67,add_to_cart,,1997-10-04T02:37:16
u92,p63,add_to_cart,,1997-10-04T02:38:24
u92,p80,view,,1997-10-04T02:38:24
u92,p401,add_to_cart,,1997-10-04T02:38:55
u92,p1074,add_to_cart,,1997-10-04T02:38:55
u92,p122,add_to_cart,,1997-10-04T02:38:55
u92,p728,add_to_cart,,1997-10-04T02:39:34
u92,p783,add_to_cart,,1997-10-04T02:39:34
u92,p722,add_to_cart,,1997-10-04T02:39:56
u92,p790,add_to_cart,,1997-10-04T02:40:18
u92,p781,add_to_cart,,1997-10-04T02:40:49
u92,p998,view,,1997-10-04T02:40:49
u92,p577,add_to_cart,,1997-10-04T02:40:49
u92,p1041,add_to_cart,,1997-10-04T02:41:15
u92,p364,add_to_cart,,1997-10-04T02:41:42
u92,p1037,view,,1997-10-04T02:41:42
u92,p386,add_to_cart,,1997-10-04T02:42:07
